official_name,short_name,ISO3,indicator_name,score
Republic of Lithuania,Lithuania,LTU,digital_goverment,0.8
Republic of Malawi,Malawi,MWI,digital_goverment,0.26666666666666666
Malaysia,Malaysia,MYS,digital_goverment,0.9333333333333332
Republic of Malta,Malta,MLT,digital_goverment,0.9333333333333332
United Mexican States,Mexico,MEX,digital_goverment,0.8333333333333333
Mongolia,Mongolia,MNG,digital_goverment,0.4
Montenegro,Montenegro,MNE,digital_goverment,0.26666666666666666
Kingdom of Morocco,Morocco,MAR,digital_goverment,0.6666666666666666
Republic of Mozambique,Mozambique,MOZ,digital_goverment,0.26666666666666666
Republic of Namibia,Namibia,NAM,digital_goverment,0.13333333333333333
Federal Democratic Republic of Nepal,Nepal,NPL,digital_goverment,0.7333333333333333
Kingdom of the Netherlands,Netherlands,NLD,digital_goverment,0.9333333333333332
New Caledonia,New Caledonia,NCL,digital_goverment,
New Zealand,New Zealand,NZL,digital_goverment,0.8333333333333333
Federal Republic of Nigeria,Nigeria,NGA,digital_goverment,0.5666666666666667
Republic of Macedonia,Macedonia,MKD,digital_goverment,0.5666666666666667
Sultanate of Oman,Oman,OMN,digital_goverment,0.4666666666666666
Republic of Panama,Panama,PAN,digital_goverment,0.3666666666666666
Republic of Paraguay,Paraguay,PRY,digital_goverment,0.6333333333333333
Republic of Peru,Peru,PER,digital_goverment,0.5666666666666667
Republic of the Philippines,Philippines,PHL,digital_goverment,0.5666666666666667
Portuguese Republic,Portugal,PRT,digital_goverment,0.8333333333333333
State of Qatar,Qatar,QAT,digital_goverment,0.8333333333333333
Republic of Korea,South Korea,KOR,digital_goverment,0.9333333333333332
Republic of Moldova,Moldova,MDA,digital_goverment,0.6666666666666666
Romania,Romania,ROU,digital_goverment,0.4666666666666666
Russian Federation,Russia,RUS,digital_goverment,0.7666666666666666
Republic of Rwanda,Rwanda,RWA,digital_goverment,0.5666666666666667
Saint Lucia,St. Lucia,LCA,digital_goverment,0.06666666666666668
Kingdom of Saudi Arabia,Saudi Arabia,SAU,digital_goverment,0.9333333333333332
Republic of Senegal,Senegal,SEN,digital_goverment,0.2
Republic of Serbia,Serbia,SRB,digital_goverment,0.6333333333333333
Republic of Seychelles,Seychelles,SYC,digital_goverment,0.13333333333333333
Republic of Sierra Leone,Sierra Leone,SLE,digital_goverment,0.5
Republic of South Africa,South Africa,ZAF,digital_goverment,0.8666666666666668
Kingdom of Spain,Spain,ESP,digital_goverment,0.9333333333333332
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,digital_goverment,0.7666666666666667
State of Palestine,Palestine,PSE,digital_goverment,0.26666666666666666
Kingdom of Sweden,Sweden,SWE,digital_goverment,0.8333333333333333
Republic of China,Taiwan,TWN,digital_goverment,0.8
Republic of Tajikistan,Tajikistan,TJK,digital_goverment,0.2
Kingdom of Thailand,Thailand,THA,digital_goverment,0.9333333333333332
Togolese Republic,Togo,TGO,digital_goverment,0.2
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,digital_goverment,0.36666666666666653
Republic of Tunisia,Tunisia,TUN,digital_goverment,0.5333333333333333
Republic of Turkey,Turkey,TUR,digital_goverment,0.7333333333333333
Turkmenistan,Turkmenistan,TKM,digital_goverment,0.06666666666666668
Republic of Uganda,Uganda,UGA,digital_goverment,0.6
Ukraine,Ukraine,UKR,digital_goverment,0.5666666666666667
United Arab Emirates,United Arab Emirates,ARE,digital_goverment,0.8333333333333333
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,digital_goverment,0.9333333333333332
United States of America,United States,USA,digital_goverment,0.8666666666666666
Oriental Republic of Uruguay,Uruguay,URY,digital_goverment,0.7333333333333333
Republic of Uzbekistan,Uzbekistan,UZB,digital_goverment,0.5
Socialist Republic of Vietnam,Vietnam,VNM,digital_goverment,0.6
Republic of Albania,Albania,ALB,digital_skills,0.4572309828391057
Republic of Angola,Angola,AGO,digital_skills,0.0
Argentine Republic,Argentina,ARG,digital_skills,0.4618284950020988
Republic of Armenia,Armenia,ARM,digital_skills,0.6180840599141011
Commonwealth of Australia,Australia,AUS,digital_skills,0.7601628413270793
Republic of Azerbaijan,Azerbaijan,AZE,digital_skills,0.7823221277147779
Commonwealth of the Bahamas,Bahamas,BHS,digital_skills,
Kingdom of Bahrain,Bahrain,BHR,digital_skills,0.7366202100619448
People's Republic of Bangladesh,Bangladesh,BGD,digital_skills,0.3259828624653949
Republic of Belarus,Belarus,BLR,digital_skills,
Belize,Belize,BLZ,digital_skills,
Republic of Benin,Benin,BEN,digital_skills,0.3652982004256906
Plurinational State of Bolivia,Bolivia,BOL,digital_skills,0.22905684353692826
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,digital_skills,0.3699999247986311
Republic of Botswana,Botswana,BWA,digital_skills,0.3685784863212181
Federative Republic of Brazil,Brazil,BRA,digital_skills,0.189461048446262
Republic of Bulgaria,Bulgaria,BGR,digital_skills,0.6523936278963125
Burkina Faso,Burkina Faso,BFA,digital_skills,0.13161011648507148
Kingdom of Cambodia,Cambodia,KHM,digital_skills,0.3312399384482392
Republic of Cameroon,Cameroon,CMR,digital_skills,0.4289276908637283
Canada,Canada,CAN,digital_skills,0.7759688536373295
Republic of Chile,Chile,CHL,digital_skills,0.537181560770013
People's Republic of China,China,CHN,digital_skills,0.6537203601389565
Hong Kong SAR,Hong Kong,HKG,digital_skills,0.8264759332071014
Republic of Colombia,Colombia,COL,digital_skills,0.3990552331207158
Republic of Costa Rica,Costa Rica,CRI,digital_skills,0.7211961207638931
Republic of Croatia,Croatia,HRV,digital_skills,0.3751271581446503
Czech Republic,Czech Republic,CZE,digital_skills,0.6887322329460175
Republic of Côte d'Ivoire,Cote d'Ivoire,CIV,digital_skills,0.3957425571512512
Democratic Republic of the Congo,DR Congo,COD,digital_skills,0.1136053703734916
Kingdom of Denmark,Denmark,DNK,digital_skills,0.8771094758855051
Dominican Republic,Dominican Republic,DOM,digital_skills,0.3361489602394503
Republic of Ecuador,Ecuador,ECU,digital_skills,0.3885693170348212
Arab Republic of Egypt,Egypt,EGY,digital_skills,0.6544011184411374
Republic of El Salvador,El Salvador,SLV,digital_skills,0.21017101281242867
Republic of Estonia,Estonia,EST,digital_skills,0.8799550282878454
Federal Democratic Republic of Ethiopia,Ethiopia,ETH,digital_skills,0.3852331931704507
Republic of Finland,Finland,FIN,digital_skills,1.0
French Republic,France,FRA,digital_skills,0.6042758210083603
Republic of the Gambia,Gambia,GMB,digital_skills,0.4690236336815372
Georgia,Georgia,GEO,digital_skills,0.35761727856444603
Federal Republic of Germany,Germany,DEU,digital_skills,0.7738429275077596
Republic of Ghana,Ghana,GHA,digital_skills,0.5213737176727953
Hellenic Republic,Greece,GRC,digital_skills,0.4914447178802601
Republic of Guatemala,Guatemala,GTM,digital_skills,0.2658227180567463
Co-operative Republic of Guyana,Guyana,GUY,digital_skills,
Republic of Haiti,Haiti,HTI,digital_skills,0.07909132159106258
Republic of Honduras,Honduras,HND,digital_skills,0.35043784200643313
Republic of India,India,IND,digital_skills,0.5867831222962101
Republic of Indonesia,Indonesia,IDN,digital_skills,0.6088169319970339
Ireland,Ireland,IRL,digital_skills,0.7511866620513115
State of Israel,Israel,ISR,digital_skills,0.901641417587782
Italian Republic,Italy,ITA,digital_skills,0.5100555838352927
Jamaica,Jamaica,JAM,digital_skills,0.4111712935589882
Hashemite Kingdom of Jordan,Jordan,JOR,digital_skills,0.7304576157401894
Republic of Kazakhstan,Kazakhstan,KAZ,digital_skills,0.6628786287363908
Republic of Kenya,Kenya,KEN,digital_skills,0.6202939190171051
Republic of Kosovo,Kosovo,XKX,digital_skills,
Kyrgyz Republic,Kyrgyz Republic,KGZ,digital_skills,0.4157604267484267
Republic of Latvia,Latvia,LVA,digital_skills,0.6912705007948876
Republic of Liberia,Liberia,LBR,digital_skills,
Republic of Lithuania,Lithuania,LTU,digital_skills,0.7103242677561894
Republic of Malawi,Malawi,MWI,digital_skills,0.11721941650058533
Malaysia,Malaysia,MYS,digital_skills,0.863900033675346
Republic of Malta,Malta,MLT,digital_skills,0.6718270650479072
United Mexican States,Mexico,MEX,digital_skills,0.388305829607368
Mongolia,Mongolia,MNG,digital_skills,0.3931606327562316
Montenegro,Montenegro,MNE,digital_skills,0.5527826696544365
Kingdom of Morocco,Morocco,MAR,digital_skills,0.4240532422690975
Republic of Mozambique,Mozambique,MOZ,digital_skills,0.08673351576624877
Republic of Namibia,Namibia,NAM,digital_skills,0.3510459335120566
Federal Democratic Republic of Nepal,Nepal,NPL,digital_skills,0.3616800703943879
Kingdom of the Netherlands,Netherlands,NLD,digital_skills,0.9393985739115776
New Caledonia,New Caledonia,NCL,digital_skills,
New Zealand,New Zealand,NZL,digital_skills,0.7341101075076001
Federal Republic of Nigeria,Nigeria,NGA,digital_skills,0.2886061504071695
Republic of Macedonia,Macedonia,MKD,digital_skills,0.3615792380079701
Sultanate of Oman,Oman,OMN,digital_skills,0.7221276921552908
Republic of Panama,Panama,PAN,digital_skills,0.317758840706873
Republic of Paraguay,Paraguay,PRY,digital_skills,0.1362052346556205
Republic of Peru,Peru,PER,digital_skills,0.2692737568071293
Republic of the Philippines,Philippines,PHL,digital_skills,0.7728308029664568
Portuguese Republic,Portugal,PRT,digital_skills,0.6134923918570152
State of Qatar,Qatar,QAT,digital_skills,0.8528008857632643
Republic of Korea,South Korea,KOR,digital_skills,0.7515973138588468
Republic of Moldova,Moldova,MDA,digital_skills,0.5931214689181816
Romania,Romania,ROU,digital_skills,0.6043328559734253
Russian Federation,Russia,RUS,digital_skills,0.7395044901503436
Republic of Rwanda,Rwanda,RWA,digital_skills,0.4478041567835882
Saint Lucia,St. Lucia,LCA,digital_skills,
Kingdom of Saudi Arabia,Saudi Arabia,SAU,digital_skills,0.8510915264277423
Republic of Senegal,Senegal,SEN,digital_skills,0.5200710671158029
Republic of Serbia,Serbia,SRB,digital_skills,0.4856250374295741
Republic of Seychelles,Seychelles,SYC,digital_skills,0.6341855273954675
Republic of Sierra Leone,Sierra Leone,SLE,digital_skills,
Republic of South Africa,South Africa,ZAF,digital_skills,0.24433059979650484
Kingdom of Spain,Spain,ESP,digital_skills,0.5599616132969067
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,digital_skills,0.5260912850423645
State of Palestine,Palestine,PSE,digital_skills,
Kingdom of Sweden,Sweden,SWE,digital_skills,0.9514002826693138
Republic of China,Taiwan,TWN,digital_skills,0.8096945523794365
Republic of Tajikistan,Tajikistan,TJK,digital_skills,0.5898665319944616
Kingdom of Thailand,Thailand,THA,digital_skills,0.5351240769529242
Togolese Republic,Togo,TGO,digital_skills,
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,digital_skills,0.41244162462731293
Republic of Tunisia,Tunisia,TUN,digital_skills,0.5277464260308744
Republic of Turkey,Turkey,TUR,digital_skills,0.3187069591755791
Turkmenistan,Turkmenistan,TKM,digital_skills,
Republic of Uganda,Uganda,UGA,digital_skills,0.2886613545852668
Ukraine,Ukraine,UKR,digital_skills,0.5925243618390289
United Arab Emirates,United Arab Emirates,ARE,digital_skills,0.8492757014696961
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,digital_skills,0.7358082009615803
United States of America,United States,USA,digital_skills,0.8519269128377434
Oriental Republic of Uruguay,Uruguay,URY,digital_skills,0.5364532031880127
Republic of Uzbekistan,Uzbekistan,UZB,digital_skills,
Socialist Republic of Vietnam,Vietnam,VNM,digital_skills,0.3898358456540077
Republic of Albania,Albania,ALB,goverment_online_services,0.8412
Republic of Angola,Angola,AGO,goverment_online_services,0.4882
Argentine Republic,Argentina,ARG,goverment_online_services,0.8471
Republic of Armenia,Armenia,ARM,goverment_online_services,0.7
Commonwealth of Australia,Australia,AUS,goverment_online_services,0.9471
Republic of Azerbaijan,Azerbaijan,AZE,goverment_online_services,0.7059
Commonwealth of the Bahamas,Bahamas,BHS,goverment_online_services,0.6765
Kingdom of Bahrain,Bahrain,BHR,goverment_online_services,0.7882
People's Republic of Bangladesh,Bangladesh,BGD,goverment_online_services,0.6118
Republic of Belarus,Belarus,BLR,goverment_online_services,0.7059
Belize,Belize,BLZ,goverment_online_services,0.2647
Republic of Benin,Benin,BEN,goverment_online_services,0.5118
Plurinational State of Bolivia,Bolivia,BOL,goverment_online_services,0.5824
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,goverment_online_services,0.5353
Republic of Botswana,Botswana,BWA,goverment_online_services,0.3647
Federative Republic of Brazil,Brazil,BRA,goverment_online_services,0.8706
Republic of Bulgaria,Bulgaria,BGR,goverment_online_services,0.7706
Burkina Faso,Burkina Faso,BFA,goverment_online_services,0.4647
Kingdom of Cambodia,Cambodia,KHM,goverment_online_services,0.4529
Republic of Cameroon,Cameroon,CMR,goverment_online_services,0.4706
Canada,Canada,CAN,goverment_online_services,0.8412
Republic of Chile,Chile,CHL,goverment_online_services,0.8529
People's Republic of China,China,CHN,goverment_online_services,0.9059
Hong Kong SAR,Hong Kong,HKG,goverment_online_services,
Republic of Colombia,Colombia,COL,goverment_online_services,0.7647
Republic of Costa Rica,Costa Rica,CRI,goverment_online_services,0.6824
Republic of Croatia,Croatia,HRV,goverment_online_services,0.7529
Czech Republic,Czech Republic,CZE,goverment_online_services,0.7235
Republic of Côte d'Ivoire,Cote d'Ivoire,CIV,goverment_online_services,0.4529
Democratic Republic of the Congo,DR Congo,COD,goverment_online_services,0.1294
Kingdom of Denmark,Denmark,DNK,goverment_online_services,0.9706
Dominican Republic,Dominican Republic,DOM,goverment_online_services,0.7647
Republic of Ecuador,Ecuador,ECU,goverment_online_services,0.8118
Arab Republic of Egypt,Egypt,EGY,goverment_online_services,0.5706
Republic of El Salvador,El Salvador,SLV,goverment_online_services,0.5765
Republic of Estonia,Estonia,EST,goverment_online_services,0.9941
Federal Democratic Republic of Ethiopia,Ethiopia,ETH,goverment_online_services,0.3647
Republic of Finland,Finland,FIN,goverment_online_services,0.9706
French Republic,France,FRA,goverment_online_services,0.8824
Republic of the Gambia,Gambia,GMB,goverment_online_services,0.0294
Georgia,Georgia,GEO,goverment_online_services,0.5882
Federal Republic of Germany,Germany,DEU,goverment_online_services,0.7353
Republic of Ghana,Ghana,GHA,goverment_online_services,0.6353
Hellenic Republic,Greece,GRC,goverment_online_services,0.7059
Republic of Guatemala,Guatemala,GTM,goverment_online_services,0.5118
Co-operative Republic of Guyana,Guyana,GUY,goverment_online_services,0.4647
Republic of Haiti,Haiti,HTI,goverment_online_services,0.1882
Republic of Honduras,Honduras,HND,goverment_online_services,0.4647
Republic of India,India,IND,goverment_online_services,0.8529
Republic of Indonesia,Indonesia,IDN,goverment_online_services,0.6824
Ireland,Ireland,IRL,goverment_online_services,0.7706
State of Israel,Israel,ISR,goverment_online_services,0.7471
Italian Republic,Italy,ITA,goverment_online_services,0.8294
Jamaica,Jamaica,JAM,goverment_online_services,0.3882
Hashemite Kingdom of Jordan,Jordan,JOR,goverment_online_services,0.3588
Republic of Kazakhstan,Kazakhstan,KAZ,goverment_online_services,0.9235
Republic of Kenya,Kenya,KEN,goverment_online_services,0.6765
Republic of Kosovo,Kosovo,XKX,goverment_online_services,
Kyrgyz Republic,Kyrgyz Republic,KGZ,goverment_online_services,0.6471
Republic of Latvia,Latvia,LVA,goverment_online_services,0.5824
Republic of Liberia,Liberia,LBR,goverment_online_services,0.2471
Republic of Lithuania,Lithuania,LTU,goverment_online_services,0.8529
Republic of Malawi,Malawi,MWI,goverment_online_services,0.4235
Malaysia,Malaysia,MYS,goverment_online_services,0.8529
Republic of Malta,Malta,MLT,goverment_online_services,0.8118
United Mexican States,Mexico,MEX,goverment_online_services,0.8235
Mongolia,Mongolia,MNG,goverment_online_services,0.5294
Montenegro,Montenegro,MNE,goverment_online_services,0.5412
Kingdom of Morocco,Morocco,MAR,goverment_online_services,0.5235
Republic of Mozambique,Mozambique,MOZ,goverment_online_services,0.5176
Republic of Namibia,Namibia,NAM,goverment_online_services,0.5235
Federal Democratic Republic of Nepal,Nepal,NPL,goverment_online_services,0.4
Kingdom of the Netherlands,Netherlands,NLD,goverment_online_services,0.9059
New Caledonia,New Caledonia,NCL,goverment_online_services,
New Zealand,New Zealand,NZL,goverment_online_services,0.9294
Federal Republic of Nigeria,Nigeria,NGA,goverment_online_services,0.5176
Republic of Macedonia,Macedonia,MKD,goverment_online_services,0.7412
Sultanate of Oman,Oman,OMN,goverment_online_services,0.8529
Republic of Panama,Panama,PAN,goverment_online_services,0.6235
Republic of Paraguay,Paraguay,PRY,goverment_online_services,0.7059
Republic of Peru,Peru,PER,goverment_online_services,0.7529
Republic of the Philippines,Philippines,PHL,goverment_online_services,0.7294
Portuguese Republic,Portugal,PRT,goverment_online_services,0.8353
State of Qatar,Qatar,QAT,goverment_online_services,0.6588
Republic of Korea,South Korea,KOR,goverment_online_services,1.0
Republic of Moldova,Moldova,MDA,goverment_online_services,0.7529
Romania,Romania,ROU,goverment_online_services,0.7235
Russian Federation,Russia,RUS,goverment_online_services,0.8176
Republic of Rwanda,Rwanda,RWA,goverment_online_services,0.6176
Saint Lucia,St. Lucia,LCA,goverment_online_services,0.3824
Kingdom of Saudi Arabia,Saudi Arabia,SAU,goverment_online_services,0.6882
Republic of Senegal,Senegal,SEN,goverment_online_services,0.4941
Republic of Serbia,Serbia,SRB,goverment_online_services,0.7941
Republic of Seychelles,Seychelles,SYC,goverment_online_services,0.6176
Republic of Sierra Leone,Sierra Leone,SLE,goverment_online_services,0.3059
Republic of South Africa,South Africa,ZAF,goverment_online_services,0.7471
Kingdom of Spain,Spain,ESP,goverment_online_services,0.8882
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,goverment_online_services,0.7176
State of Palestine,Palestine,PSE,goverment_online_services,
Kingdom of Sweden,Sweden,SWE,goverment_online_services,0.9
Republic of China,Taiwan,TWN,goverment_online_services,
Republic of Tajikistan,Tajikistan,TJK,goverment_online_services,0.3176
Kingdom of Thailand,Thailand,THA,goverment_online_services,0.7941
Togolese Republic,Togo,TGO,goverment_online_services,0.5
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,goverment_online_services,0.6118
Republic of Tunisia,Tunisia,TUN,goverment_online_services,0.6235
Republic of Turkey,Turkey,TUR,goverment_online_services,0.8588
Turkmenistan,Turkmenistan,TKM,goverment_online_services,0.1765
Republic of Uganda,Uganda,UGA,goverment_online_services,0.5824
Ukraine,Ukraine,UKR,goverment_online_services,0.6824
United Arab Emirates,United Arab Emirates,ARE,goverment_online_services,0.9
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,goverment_online_services,0.9588
United States of America,United States,USA,goverment_online_services,0.9471
Oriental Republic of Uruguay,Uruguay,URY,goverment_online_services,0.8412
Republic of Uzbekistan,Uzbekistan,UZB,goverment_online_services,0.7824
Socialist Republic of Vietnam,Vietnam,VNM,goverment_online_services,0.6529
Republic of Albania,Albania,ALB,human_capital,0.8001
Republic of Angola,Angola,AGO,human_capital,0.5295
Argentine Republic,Argentina,ARG,human_capital,0.91
Republic of Armenia,Armenia,ARM,human_capital,0.7872
Commonwealth of Australia,Australia,AUS,human_capital,1.0
Republic of Azerbaijan,Azerbaijan,AZE,human_capital,0.7713
Commonwealth of the Bahamas,Bahamas,BHS,human_capital,0.7546
Kingdom of Bahrain,Bahrain,BHR,human_capital,0.8439
People's Republic of Bangladesh,Bangladesh,BGD,human_capital,0.5731
Republic of Belarus,Belarus,BLR,human_capital,0.8912
Belize,Belize,BLZ,human_capital,0.6919
Republic of Benin,Benin,BEN,human_capital,0.4404
Plurinational State of Bolivia,Bolivia,BOL,human_capital,0.7379
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,human_capital,0.7468
Republic of Botswana,Botswana,BWA,human_capital,0.6911
Federative Republic of Brazil,Brazil,BRA,human_capital,0.7803
Republic of Bulgaria,Bulgaria,BGR,human_capital,0.8408
Burkina Faso,Burkina Faso,BFA,human_capital,0.2911
Kingdom of Cambodia,Cambodia,KHM,human_capital,0.5344
Republic of Cameroon,Cameroon,CMR,human_capital,0.5971
Canada,Canada,CAN,human_capital,0.9029
Republic of Chile,Chile,CHL,human_capital,0.8643
People's Republic of China,China,CHN,human_capital,0.7396
Hong Kong SAR,Hong Kong,HKG,human_capital,
Republic of Colombia,Colombia,COL,human_capital,0.7723
Republic of Costa Rica,Costa Rica,CRI,human_capital,0.8428
Republic of Croatia,Croatia,HRV,human_capital,0.8414
Czech Republic,Czech Republic,CZE,human_capital,0.903
Republic of Côte d'Ivoire,Cote d'Ivoire,CIV,human_capital,0.3808
Democratic Republic of the Congo,DR Congo,COD,human_capital,0.5303
Kingdom of Denmark,Denmark,DNK,human_capital,0.9588
Dominican Republic,Dominican Republic,DOM,human_capital,0.7419
Republic of Ecuador,Ecuador,ECU,human_capital,0.7793
Arab Republic of Egypt,Egypt,EGY,human_capital,0.6192
Republic of El Salvador,El Salvador,SLV,human_capital,0.6242
Republic of Estonia,Estonia,EST,human_capital,0.9266
Federal Democratic Republic of Ethiopia,Ethiopia,ETH,human_capital,0.3378
Republic of Finland,Finland,FIN,human_capital,0.9549
French Republic,France,FRA,human_capital,0.8612
Republic of the Gambia,Gambia,GMB,human_capital,0.363
Georgia,Georgia,GEO,human_capital,0.8717
Federal Republic of Germany,Germany,DEU,human_capital,0.9362
Republic of Ghana,Ghana,GHA,human_capital,0.593
Hellenic Republic,Greece,GRC,human_capital,0.8905
Republic of Guatemala,Guatemala,GTM,human_capital,0.552
Co-operative Republic of Guyana,Guyana,GUY,human_capital,0.6462
Republic of Haiti,Haiti,HTI,human_capital,0.3839
Republic of Honduras,Honduras,HND,human_capital,0.5568
Republic of India,India,IND,human_capital,0.5848
Republic of Indonesia,Indonesia,IDN,human_capital,0.7342
Ireland,Ireland,IRL,human_capital,0.9494
State of Israel,Israel,ISR,human_capital,0.8924
Italian Republic,Italy,ITA,human_capital,0.8466
Jamaica,Jamaica,JAM,human_capital,0.7142
Hashemite Kingdom of Jordan,Jordan,JOR,human_capital,0.68
Republic of Kazakhstan,Kazakhstan,KAZ,human_capital,0.8866
Republic of Kenya,Kenya,KEN,human_capital,0.5812
Republic of Kosovo,Kosovo,XKX,human_capital,
Kyrgyz Republic,Kyrgyz Republic,KGZ,human_capital,0.7873
Republic of Latvia,Latvia,LVA,human_capital,0.9172
Republic of Liberia,Liberia,LBR,human_capital,0.3933
Republic of Lithuania,Lithuania,LTU,human_capital,0.9218
Republic of Malawi,Malawi,MWI,human_capital,0.4812
Malaysia,Malaysia,MYS,human_capital,0.7513
Republic of Malta,Malta,MLT,human_capital,0.8290000000000001
United Mexican States,Mexico,MEX,human_capital,0.7727
Mongolia,Mongolia,MNG,human_capital,0.8063
Montenegro,Montenegro,MNE,human_capital,0.8239
Kingdom of Morocco,Morocco,MAR,human_capital,0.6152
Republic of Mozambique,Mozambique,MOZ,human_capital,0.4222
Republic of Namibia,Namibia,NAM,human_capital,0.6558
Federal Democratic Republic of Nepal,Nepal,NPL,human_capital,0.5405
Kingdom of the Netherlands,Netherlands,NLD,human_capital,0.9349
New Caledonia,New Caledonia,NCL,human_capital,
New Zealand,New Zealand,NZL,human_capital,0.9516
Federal Republic of Nigeria,Nigeria,NGA,human_capital,0.4507
Republic of Macedonia,Macedonia,MKD,human_capital,0.7395
Sultanate of Oman,Oman,OMN,human_capital,0.7751
Republic of Panama,Panama,PAN,human_capital,0.7421
Republic of Paraguay,Paraguay,PRY,human_capital,0.6968
Republic of Peru,Peru,PER,human_capital,0.794
Republic of the Philippines,Philippines,PHL,human_capital,0.7544
Portuguese Republic,Portugal,PRT,human_capital,0.8463
State of Qatar,Qatar,QAT,human_capital,0.6698
Republic of Korea,South Korea,KOR,human_capital,0.8997
Republic of Moldova,Moldova,MDA,human_capital,0.7432
Romania,Romania,ROU,human_capital,0.7995
Russian Federation,Russia,RUS,human_capital,0.8833
Republic of Rwanda,Rwanda,RWA,human_capital,0.5261
Saint Lucia,St. Lucia,LCA,human_capital,0.7205
Kingdom of Saudi Arabia,Saudi Arabia,SAU,human_capital,0.8648
Republic of Senegal,Senegal,SEN,human_capital,0.3332
Republic of Serbia,Serbia,SRB,human_capital,0.828
Republic of Seychelles,Seychelles,SYC,human_capital,0.7659999999999999
Republic of Sierra Leone,Sierra Leone,SLE,human_capital,0.3144
Republic of South Africa,South Africa,ZAF,human_capital,0.7371
Kingdom of Spain,Spain,ESP,human_capital,0.8989
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,human_capital,0.7659999999999999
State of Palestine,Palestine,PSE,human_capital,
Kingdom of Sweden,Sweden,SWE,human_capital,0.9471
Republic of China,Taiwan,TWN,human_capital,
Republic of Tajikistan,Tajikistan,TJK,human_capital,0.7274
Kingdom of Thailand,Thailand,THA,human_capital,0.7751
Togolese Republic,Togo,TGO,human_capital,0.5373
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,human_capital,0.7434
Republic of Tunisia,Tunisia,TUN,human_capital,0.6974
Republic of Turkey,Turkey,TUR,human_capital,0.8287
Turkmenistan,Turkmenistan,TKM,human_capital,0.6783
Republic of Uganda,Uganda,UGA,human_capital,0.5395
Ukraine,Ukraine,UKR,human_capital,0.8591
United Arab Emirates,United Arab Emirates,ARE,human_capital,0.732
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,human_capital,0.9292
United States of America,United States,USA,human_capital,0.9239
Oriental Republic of Uruguay,Uruguay,URY,human_capital,0.8514
Republic of Uzbekistan,Uzbekistan,UZB,human_capital,0.7434
Socialist Republic of Vietnam,Vietnam,VNM,human_capital,0.6779
Republic of Albania,Albania,ALB,internet_access,0.942581234503458
Republic of Angola,Angola,AGO,internet_access,0.568837269998695
Argentine Republic,Argentina,ARG,internet_access,0.6544434294662664
Republic of Armenia,Armenia,ARM,internet_access,0.8512331984862325
Commonwealth of Australia,Australia,AUS,internet_access,0.9545869763800078
Republic of Azerbaijan,Azerbaijan,AZE,internet_access,0.9373613467310452
Commonwealth of the Bahamas,Bahamas,BHS,internet_access,0.9488450998303536
Kingdom of Bahrain,Bahrain,BHR,internet_access,0.9227456609682892
People's Republic of Bangladesh,Bangladesh,BGD,internet_access,0.8835965026751924
Republic of Belarus,Belarus,BLR,internet_access,0.9702466396972464
Belize,Belize,BLZ,internet_access,0.5234242463787028
Republic of Benin,Benin,BEN,internet_access,0.0
Plurinational State of Bolivia,Bolivia,BOL,internet_access,0.6168602375048936
Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,internet_access,0.9003001435469137
Republic of Botswana,Botswana,BWA,internet_access,0.7880725564400365
Federative Republic of Brazil,Brazil,BRA,internet_access,0.8867284353386401
Republic of Bulgaria,Bulgaria,BGR,internet_access,0.9274435599634608
Burkina Faso,Burkina Faso,BFA,internet_access,0.0
Kingdom of Cambodia,Cambodia,KHM,internet_access,0.38300926530079604
Republic of Cameroon,Cameroon,CMR,internet_access,0.0
Canada,Canada,CAN,internet_access,0.9592848753751794
Republic of Chile,Chile,CHL,internet_access,0.8867284353386401
People's Republic of China,China,CHN,internet_access,0.991126190786898
Hong Kong SAR,Hong Kong,HKG,internet_access,0.9869502805689676
Republic of Colombia,Colombia,COL,internet_access,0.8006002870938275
Republic of Costa Rica,Costa Rica,CRI,internet_access,0.9263995824089782
Republic of Croatia,Croatia,HRV,internet_access,0.9864282917917264
Czech Republic,Czech Republic,CZE,internet_access,0.9681586845882814
Republic of Côte d'Ivoire,Cote d'Ivoire,CIV,internet_access,0.1011353255904998
Democratic Republic of the Congo,DR Congo,COD,internet_access,
Kingdom of Denmark,Denmark,DNK,internet_access,0.974944538692418
Dominican Republic,Dominican Republic,DOM,internet_access,0.8668928618034711
Republic of Ecuador,Ecuador,ECU,internet_access,0.7765888033407281
